Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-18 00:00:00-05:00,127.86758149408692,128.60605615258174,125.51240679321614,126.36067199707031,36485000,0.0,0.0
2026-02-19 00:00:00-05:00,128.23682050687358,129.83354965478358,124.1452191963341,124.6142578125,42993300,0.0,0.0
2026-02-20 00:00:00-05:00,122.74808742508395,123.22710770167923,120.80208420653535,122.73810577392578,35151000,0.0,0.0
2026-02-23 00:00:00-05:00,123.2670191811857,126.54030791080673,122.70816853616776,125.55233001708984,25662800,0.0,0.0
2026-02-24 00:00:00-05:00,125.64215221506345,127.77776116837657,124.65418191494594,126.49040985107422,20161200,0.0,0.0
2026-02-25 00:00:00-05:00,126.35069379313695,127.1390767272883,125.16312856635886,125.4924545288086,17345700,0.0,0.0
2026-02-26 00:00:00-05:00,125.72198656833346,127.06922014118749,123.68616373242939,124.16517639160156,18638300,0.0,0.0
2026-02-27 00:00:00-05:00,125.2629190843692,128.3366203761279,124.89368175433913,127.68794250488281,29205500,0.0,0.0
2026-03-02 00:00:00-05:00,127.19895447275734,128.48631340028433,126.78979813293385,126.83969116210938,17091500,0.0,0.0
2026-03-03 00:00:00-05:00,126.26087297513963,128.10708249571195,125.41261536987872,127.64803314208984,16480400,0.0,0.0
2026-03-04 00:00:00-05:00,126.84966973059352,127.90749633414326,125.98144881533335,127.54823303222656,16434100,0.0,0.0
2026-03-05 00:00:00-05:00,125.12320951943279,125.4225981422104,121.40085310575265,123.05744934082031,28604900,0.0,0.0
2026-03-06 00:00:00-05:00,122.24910724377098,123.93564838419309,121.37091231636431,123.54644775390625,21553000,0.0,0.0
2026-03-09 00:00:00-04:00,123.43667972761145,124.2550000260099,122.24911446497413,124.08534240722656,19375900,0.0,0.0
2026-03-10 00:00:00-04:00,123.955606743645,125.8417352583845,123.09736748559996,124.8637466430664,18793600,0.0,0.0
2026-03-11 00:00:00-04:00,125.05335566862253,125.23298732309672,122.7979897570532,123.2370834350586,18176500,0.0,0.0
2026-03-12 00:00:00-04:00,122.04952532111133,125.13319316144589,122.02956201859843,125.07331848144531,21751600,0.0,0.0
2026-03-13 00:00:00-04:00,125.13318897357868,126.43052949781246,124.71405100006396,126.26087188720703,15194100,0.0,0.0
2026-03-16 00:00:00-04:00,126.50039137692195,126.71994202423447,124.57434380791095,125.73196411132812,20463200,0.0,0.0
2026-03-17 00:00:00-04:00,126.3906138816896,126.92950883935156,124.60427900733858,124.8238296508789,19895000,0.0,0.0
2026-03-18 00:00:00-04:00,124.07536432767435,124.35478964771715,121.58048452190805,121.73017883300781,19734900,0.0,0.0
2026-03-19 00:00:00-04:00,122.14931744156883,122.49859909341949,119.02572303586541,120.84199523925781,17927700,0.0,0.0
2026-03-20 00:00:00-04:00,120.33000183105469,121.30000305175781,118.0199966430664,119.0199966430664,57357711,0.248,0.0
